"Certaines données sont associées à l'ancienne version du formulaire incendie. Consultez la documentation pour plus d'informations."
"Nombre d'incendies suivant les critères de sélection : 12584"
"Critères de sélection =>";"Date de première alerte, de : 1996-01-01 00:00:00";"Date de première alerte, jusqu'à : 2000-12-31 23:59:00";"France entière";"Type de feu : F"
Année;Numéro;Département;"Code INSEE";"Nom de la commune";"Date de première alerte";"Surface parcourue (m2)";"Surface forêt (m2)";"Surface maquis garrigues (m2)";"Autres surfaces naturelles hors forêt (m2)";"Surfaces agricoles (m2)";"Autres surfaces (m2)";"Surface autres terres boisées (m2)";"Surfaces non boisées naturelles (m2)";"Surfaces non boisées artificialisées (m2)";"Surfaces non boisées (m2)";"Précision des surfaces";"Type de peuplement";Nature;"Décès ou bâtiments touchés";"Nombre de décès";"Nombre de bâtiments totalement détruits";"Nombre de bâtiments partiellement détruits";"Précision de la donnée"
2000;7098;"30";"30268";"Saint-Jean-de-Valériscle";"2000-08-26 13:23:00";5000;2350;2400;0;;;;;;250;;"4";"Malveillance";;;;;""
2000;7307;"84";"84076";"Mirabeau";"2000-08-26 14:00:00";50000;30000;20000;;;;;;;;;"5";"Malveillance";;;;;""
2000;8611;"83";"83035";"Le Castellet";"2000-08-26 15:30:00";10;10;0;;;;;;;;;"4";"Involontaire (travaux)";;;;;""
2000;8612;"83";"83041";"Claviers";"2000-08-26 15:42:00";5000;5000;0;;;;;;;;;"5";"Malveillance";;;;;""
2000;7566;"13";"13058";"Maussane-les-Alpilles";"2000-08-26 16:01:00";100;47;48;0;;;;;;5;;;"Involontaire (particulier)";;;;;""
2000;7971;"48";"48004";"Altier";"2000-08-26 16:04:00";450;450;0;;;;;;;0;;"4";"Malveillance";;;;;""
2000;8289;"2B";"2B239";"Poggio-d'Oletta";"2000-08-26 16:05:00";5450000;0;5450000;;;;;;;;;"1";"Malveillance";;;;;""
2000;8290;"2B";"2B239";"Poggio-d'Oletta";"2000-08-26 16:05:00";1530000;0;1530000;;;;;;;;;"1";"Malveillance";;;;;""
2000;7972;"48";"48040";"Chasseradès";"2000-08-26 16:44:00";10100;10100;0;;;;;;;0;;"4";;;;;;""
2000;7565;"13";"13077";"Port-de-Bouc";"2000-08-26 19:19:00";50;24;24;0;;;;;;2;;;;;;;;""
2000;9067;"2A";"2A130";"Grosseto-Prugna";"2000-08-26 20:00:00";100;47;48;0;;;;;;5;;"3";"Involontaire (travaux)";;;;;""
2000;9068;"2A";"2A004";"Ajaccio";"2000-08-26 20:13:00";300;141;144;0;;;;;;15;;"1";"Malveillance";;;;;""
2000;9069;"2A";"2A103";"Cuttoli-Corticchiato";"2000-08-26 20:30:00";100;47;48;0;;;;;;5;;"1";;;;;;""
2000;9070;"2A";"2A004";"Ajaccio";"2000-08-26 21:17:00";300;141;144;0;;;;;;15;;"1";"Malveillance";;;;;""
2000;7029;"07";"07199";"Rosières";"2000-08-27 01:02:00";300;300;0;;;;;;;;;"4";"Naturelle";;;;;""
2000;6899;"34";"34342";"Viols-en-Laval";"2000-08-27 01:05:00";30000;20000;10000;;;;;;;;;"3";"Malveillance";;;;;""
2000;8195;"2B";"2B029";"Barbaggio";"2000-08-27 03:45:00";70000;0;70000;;;;;;;;;"1";"Involontaire (particulier)";;;;;""
2000;7564;"13";"13087";"Rousset";"2000-08-27 04:49:00";50;24;24;0;;;;;;2;;;"Accidentelle";;;;;""
2000;7563;"13";"13056";"Martigues";"2000-08-27 06:30:00";70000;32900;33600;0;;;;;;3500;;;;;;;;""
2000;7786;"13";"13002";"Allauch";"2000-08-27 06:53:00";20000;20000;0;;;;;;;;;;"Malveillance";;;;;""
2000;8213;"2B";"2B078";"Castellare-di-Mercurio";"2000-08-27 08:00:00";1500;0;1500;;;;;;;;;"1";;;;;;""
2000;7562;"13";"13098";"Saint-Mitre-les-Remparts";"2000-08-27 08:17:00";1000;470;480;0;;;;;;50;;;"Malveillance";;;;;""
2000;7088;"06";"06101";"Rigaud";"2000-08-27 11:31:00";5000;0;5000;;;;;;;;;"1";;;;;;""
2000;9071;"2A";"2A330";"Ucciani";"2000-08-27 12:28:00";5000;2350;2400;0;;;;;;250;;"1";"Malveillance";;;;;""
2000;8615;"83";"83069";"Hyères";"2000-08-27 12:30:00";400;400;0;;;;;;;;;"4";"Malveillance";;;;;""
2000;7561;"13";"13001";"Aix-en-Provence";"2000-08-27 13:29:00";100;47;48;0;;;;;;5;;;;;;;;""
2000;6928;"04";"04189";"Saint-Martin-de-Brômes";"2000-08-27 13:45:00";450000;320000;130000;;;;;;;;;"1";;;;;;""
2000;7182;"06";"06148";"Tourrettes-sur-Loup";"2000-08-27 13:55:00";50;0;50;;;;;;;;;"1";"Involontaire (travaux)";;;;;""
2000;9219;"34";"34327";"Vendargues";"2000-08-27 14:00:00";50;50;0;;;;;;;;;"1";;;;;;""
2000;8189;"2B";"2B292";"Sant'Andréa-di-Bozio";"2000-08-27 14:02:00";300000;0;300000;;;;;;;;;"1";;;;;;""
2000;7099;"30";"30268";"Saint-Jean-de-Valériscle";"2000-08-27 14:30:00";15000;7050;7200;0;;;;;;750;;"4";"Malveillance";;;;;""
2000;9072;"2A";"2A247";"Porto-Vecchio";"2000-08-27 15:33:00";10000;4700;4800;0;;;;;;500;;"1";"Malveillance";;;;;""
2000;9073;"2A";"2A247";"Porto-Vecchio";"2000-08-27 16:10:00";100;47;48;0;;;;;;5;;"1";"Accidentelle";;;;;""
2000;8260;"2B";"2B112";"Feliceto";"2000-08-27 16:12:00";270000;0;270000;;;;;;;;;"1";;;;;;""
2000;7308;"84";"84138";"Valréas";"2000-08-27 16:15:00";2500;500;2000;;;;;;;;;"1";;;;;;""
2000;9074;"2A";"2A322";"Tasso";"2000-08-27 16:48:00";60000;28200;28800;0;;;;;;3000;;"5";"Malveillance";;;;;""
2000;7309;"84";"84090";"Peypin-d'Aigues";"2000-08-27 16:54:00";1870000;1575000;295000;;;;;;;;;"4";"Malveillance";;;;;""
2000;6900;"34";"34027";"Beaulieu";"2000-08-27 18:42:00";800;800;0;;;;;;;;;"3";;;;;;""
2000;7090;"66";"66148";"Port-Vendres";"2000-08-27 20:00:00";5000000;2350000;2400000;0;;;;;;250000;;"1";"Malveillance";;;;;""
2000;8291;"2B";"2B281";"Sisco";"2000-08-27 20:10:00";1330000;0;1330000;;;;;;;;;"1";"Malveillance";;;;;""
2000;8614;"83";"83144";"La Valette-du-Var";"2000-08-27 20:16:00";400;400;0;;;;;;;;;"4";;;;;;""
2000;6901;"34";"34107";"Fraisse-sur-Agout";"2000-08-27 20:50:00";500;235;240;0;;;;;;25;;;;;;;;""
2000;7236;"06";"06077";"Lucéram";"2000-08-27 20:53:00";210000;210000;0;;;;;;;;;"3";"Naturelle";;;;;""
2000;8617;"83";"83028";"Callas";"2000-08-27 21:02:00";200;200;0;;;;;;;;;"5";;;;;;""
2000;7560;"13";"13078";"Port-Saint-Louis-du-Rhône";"2000-08-27 22:02:00";500;235;240;0;;;;;;25;;;;;;;;""
2000;7787;"13";"13002";"Allauch";"2000-08-28 00:16:00";1200;1200;0;;;;;;;;;;"Malveillance";;;;;""
2000;7559;"13";"13118";"Coudoux";"2000-08-28 00:49:00";100;47;48;0;;;;;;5;;;;;;;;""
2000;7558;"13";"13001";"Aix-en-Provence";"2000-08-28 01:33:00";20000;9400;9600;0;;;;;;1000;;;;;;;;""
2000;8622;"83";"83035";"Le Castellet";"2000-08-28 01:46:00";500;500;0;;;;;;;;;"4";"Malveillance";;;;;""
2000;6902;"34";"34203";"Pinet";"2000-08-28 02:32:00";5000;2350;2400;0;;;;;;250;;;;;;;;""
2000;7557;"13";"13005";"Aubagne";"2000-08-28 02:34:00";150000;70500;72000;0;;;;;;7500;;;"Malveillance";;;;;""
2000;7555;"13";"13056";"Martigues";"2000-08-28 03:19:00";500;235;240;0;;;;;;25;;;;;;;;""
2000;8191;"2B";"2B335";"Valle-di-Campoloro";"2000-08-28 11:55:00";400;0;400;;;;;;;;;"1";;;;;;""
2000;8196;"2B";"2B287";"Sorio";"2000-08-28 12:16:00";20000;0;20000;;;;;;;;;"1";;;;;;""
2000;8856;"83";"83090";"Ollioules";"2000-08-28 12:41:00";600;600;0;;;;;;;;;"4";"Accidentelle";;;;;""
2000;7101;"30";"30156";"Marguerittes";"2000-08-28 12:43:00";20000;9400;9600;0;;;;;;1000;;"1";"Malveillance";;;;;""
2000;8194;"2B";"2B311";"Santa-Maria-Poggio";"2000-08-28 13:03:00";1000;0;1000;;;;;;;;;"1";;;;;;""
2000;8401;"11";"11011";"Aragon";"2000-08-28 13:19:00";150;0;150;;;;;;;;;;;;;;;""
2000;8197;"2B";"2B079";"Castello-di-Rostino";"2000-08-28 13:45:00";40000;0;40000;;;;;;;;;"1";;;;;;""
2000;9075;"2A";"2A092";"Conca";"2000-08-28 14:00:00";8000;3760;3840;0;;;;;;400;;"1";"Malveillance";;;;;""
2000;7002;"34";"34019";"Avène";"2000-08-28 14:02:00";50000;30000;20000;;;;;;;;;"4";;;;;;""
2000;7100;"30";"30231";"Saint-André-de-Valborgne";"2000-08-28 15:14:00";10000;4700;4800;0;;;;;;500;;;"Involontaire (travaux)";;;;;""
2000;8198;"2B";"2B165";"Moncale";"2000-08-28 15:30:00";20000;0;20000;;;;;;;;;"1";;;;;;""
2000;9220;"34";"34088";"Cournonterral";"2000-08-28 15:30:00";100;0;100;;;;;;;;;"1";;;;;;""
2000;8192;"2B";"2B333";"Vallecalle";"2000-08-28 15:40:00";10;0;10;;;;;;;;;"1";;;;;;""
2000;8199;"2B";"2B165";"Moncale";"2000-08-28 15:40:00";10000;0;10000;;;;;;;;;"1";;;;;;""
2000;7197;"06";"06069";"Grasse";"2000-08-28 15:41:00";2500;0;2500;;;;;;;;;"1";"Involontaire (travaux)";;;;;""
2000;8193;"2B";"2B333";"Vallecalle";"2000-08-28 15:46:00";100;0;100;;;;;;;;;"1";;;;;;""
2000;7003;"34";"34107";"Fraisse-sur-Agout";"2000-08-28 15:55:00";100;47;48;0;;;;;;5;;;;;;;;""
2000;8850;"83";"83063";"La Garde-Freinet";"2000-08-28 18:00:00";100;100;0;;;;;;;;;"5";"Involontaire (particulier)";;;;;""
2000;7310;"84";"84009";"La Bastide-des-Jourdans";"2000-08-28 18:32:00";2000;2000;0;;;;;;;;;"4";;;;;;""
2000;7004;"34";"34319";"Vailhan";"2000-08-28 20:14:00";20000;9400;9600;0;;;;;;1000;;;;;;;;""
2000;7102;"30";"30300";"Saint-Théodorit";"2000-08-29 01:42:00";3000;1410;1440;0;;;;;;150;;"1";"Malveillance";;;;;""
2000;7311;"84";"84137";"Vaison-la-Romaine";"2000-08-29 09:47:00";500;0;500;;;;;;;;;"1";;;;;;""
2000;7235;"06";"06104";"Roquebrune-Cap-Martin";"2000-08-29 10:23:00";250;0;250;;;;;;;;;"1";"Involontaire (travaux)";;;;;""
2000;7005;"34";"34078";"Claret";"2000-08-29 11:41:00";10000;4700;4800;0;;;;;;500;;;;;;;;""
2000;9076;"2A";"2A357";"Zérubia";"2000-08-29 11:48:00";100;47;48;0;;;;;;5;;"1";"Involontaire (particulier)";;;;;""
2000;8200;"2B";"2B286";"Sorbo-Ocagnano";"2000-08-29 11:55:00";100;0;100;;;;;;;;;"1";;;;;;""
2000;8205;"2B";"2B039";"Bisinchi";"2000-08-29 12:18:00";500;0;500;;;;;;;;;"1";;;;;;""
2000;8203;"2B";"2B079";"Castello-di-Rostino";"2000-08-29 12:52:00";1000;0;1000;;;;;;;;;"1";"Malveillance";;;;;""
2000;8201;"2B";"2B079";"Castello-di-Rostino";"2000-08-29 12:52:00";1000;0;1000;;;;;;;;;"1";"Malveillance";;;;;""
2000;8202;"2B";"2B079";"Castello-di-Rostino";"2000-08-29 12:52:00";1000;0;1000;;;;;;;;;"1";"Malveillance";;;;;""
2000;7091;"66";"66014";"Baixas";"2000-08-29 13:20:00";6000;2820;2880;0;;;;;;300;;"1";"Involontaire (travaux)";;;;;""
2000;7006;"34";"34183";"Nissan-lez-Enserune";"2000-08-29 13:50:00";10000;4700;4800;0;;;;;;500;;;;;;;;""
2000;7181;"26";"26229";"La Penne-sur-l'Ouvèze";"2000-08-29 14:32:00";20000;0;20000;;;;;;;;;;;;;;;""
2000;7554;"13";"13056";"Martigues";"2000-08-29 15:05:00";1500;705;720;0;;;;;;75;;;;;;;;""
2000;8204;"2B";"2B042";"Borgo";"2000-08-29 15:12:00";100;0;100;;;;;;;;;"1";;;;;;""
2000;7030;"07";"07004";"Ajoux";"2000-08-29 15:20:00";1000;470;480;0;;;;;;50;;"1";"Accidentelle";;;;;""
2000;8857;"83";"83100";"Puget-Ville";"2000-08-29 15:25:00";2500;2000;500;;;;;;;;;"3";;;;;;""
2000;7092;"66";"66095";"Latour-de-Carol";"2000-08-29 15:40:00";2000;2000;0;;;;;;;;;"5";"Accidentelle";;;;;""
2000;7973;"48";"48048";"Cheylard-l'Évêque";"2000-08-29 16:06:00";500;500;0;;;;;;;0;;"5";"Accidentelle";;;;;""
2000;7031;"07";"07343";"Vinezac";"2000-08-29 16:35:00";2000;500;1500;;;;;;;;;"1";;;;;;""
2000;7238;"06";"06137";"Spéracèdes";"2000-08-29 17:01:00";150;0;150;;;;;;;;;"1";"Malveillance";;;;;""
2000;7237;"06";"06137";"Spéracèdes";"2000-08-29 17:01:00";2000;0;2000;;;;;;;;;"1";"Malveillance";;;;;""
2000;7275;"06";"06137";"Spéracèdes";"2000-08-29 17:01:00";100;0;100;;;;;;;;;"1";"Malveillance";;;;;""
2000;7032;"07";"07045";"Burzet";"2000-08-29 17:11:00";10000;10000;0;;;;;;;;;"3";"Involontaire (particulier)";;;;;""
2000;8421;"13";"13055";"Marseille";"2000-08-29 23:31:00";50;0;50;;;;;;;;;;"Malveillance";;;;;""
2000;7795;"13";"13055";"Marseille";"2000-08-29 23:36:00";50;0;50;;;;;;;;;;"Malveillance";;;;;""
2000;8629;"83";"83152";"Rayol-Canadel-sur-Mer";"2000-08-30 01:05:00";200;200;0;;;;;;;;;"3";"Accidentelle";;;;;""
2000;7556;"13";"13040";"Fuveau";"2000-08-30 01:21:00";200;94;96;0;;;;;;10;;;"Malveillance";;;;;""
2000;7036;"07";"07221";"Saint-Cierge-la-Serre";"2000-08-30 03:19:00";35000;0;35000;;;;;;;;;"1";"Naturelle";;;;;""
2000;7974;"48";"48155";"Saint-Germain-de-Calberte";"2000-08-30 03:22:00";15000;15000;0;;;;;;;0;;"5";"Accidentelle";;;;;""
2000;7037;"07";"07072";"Coux";"2000-08-30 04:30:00";1000;1000;0;;;;;;;;;"4";"Naturelle";;;;;""
2000;9077;"2A";"2A004";"Ajaccio";"2000-08-30 09:32:00";100;47;48;0;;;;;;5;;"1";"Malveillance";;;;;""
2000;8628;"83";"83022";"Brenon";"2000-08-30 11:18:00";100;100;0;;;;;;;;;"4";"Malveillance";;;;;""
2000;8221;"2B";"2B039";"Bisinchi";"2000-08-30 13:15:00";30000;0;30000;;;;;;;;;"1";;;;;;""
2000;8206;"2B";"2B201";"Pancheraccia";"2000-08-30 14:50:00";15000;0;15000;;;;;;;;;"1";"Malveillance";;;;;""
2000;9078;"2A";"2A249";"Propriano";"2000-08-30 17:08:00";10000;4700;4800;0;;;;;;500;;"1";"Malveillance";;;;;""
2000;9081;"2A";"2A114";"Figari";"2000-08-30 19:30:00";30000;14100;14400;0;;;;;;1500;;"1";"Involontaire (particulier)";;;;;""
2000;8222;"2B";"2B314";"Santo-Pietro-di-Tenda";"2000-08-31 06:15:00";30000;0;30000;;;;;;;;;"1";;;;;;""
2000;8207;"2B";"2B293";"Sant'Andréa-di-Cotone";"2000-08-31 09:37:00";15000;0;15000;;;;;;;;;"1";;;;;;""
2000;9083;"2A";"2A004";"Ajaccio";"2000-08-31 14:35:00";10000;4700;4800;0;;;;;;500;;"1";"Malveillance";;;;;""
2000;9082;"2A";"2A004";"Ajaccio";"2000-08-31 14:35:00";10000;4700;4800;0;;;;;;500;;"1";"Malveillance";;;;;""
2000;7129;"04";"04116";"Les Mées";"2000-08-31 15:15:00";500;0;500;;;;;;;;;"1";"Naturelle";;;;;""
2000;8431;"11";"11040";"Bizanet";"2000-08-31 16:20:00";500;200;300;;;;;;;;;"1";"Malveillance";;;;;""
2000;9084;"2A";"2A330";"Ucciani";"2000-08-31 18:00:00";200;94;96;0;;;;;;10;;"1";"Malveillance";;;;;""
2000;7276;"06";"06137";"Spéracèdes";"2000-08-31 18:52:00";15;0;15;;;;;;;;;"1";;;;;;""
2000;8208;"2B";"2B078";"Castellare-di-Mercurio";"2000-09-01 12:00:00";10;0;10;;;;;;;;;"1";;;;;;""
2000;7277;"06";"06123";"Saint-Laurent-du-Var";"2000-09-01 14:15:00";100;0;100;;;;;;;;;"1";;;;;;""
2000;8209;"2B";"2B251";"Prunelli-di-Fiumorbo";"2000-09-01 14:16:00";10;0;10;;;;;;;;;"1";;;;;;""
2000;8211;"2B";"2B314";"Santo-Pietro-di-Tenda";"2000-09-01 14:30:00";100;0;100;;;;;;;;;"1";;;;;;""
2000;8210;"2B";"2B314";"Santo-Pietro-di-Tenda";"2000-09-01 14:30:00";100;0;100;;;;;;;;;"1";;;;;;""
2000;8212;"2B";"2B042";"Borgo";"2000-09-01 14:44:00";3000;0;3000;;;;;;;;;"1";;;;;;""
2000;7709;"34";"34250";"Saint-Étienne-d'Albagnan";"2000-09-01 14:44:00";10000;4700;4800;0;;;;;;500;;;;;;;;""
2000;8214;"2B";"2B188";"Olmeta-di-Tuda";"2000-09-01 16:00:00";100;0;100;;;;;;;;;"1";;;;;;""
2000;7178;"11";"11040";"Bizanet";"2000-09-01 16:01:00";800;376;384;0;;;;;;40;;"1";"Malveillance";;;;;""
2000;8616;"83";"83069";"Hyères";"2000-09-01 16:10:00";200;200;0;;;;;;;;;"4";;;;;;""
2000;7179;"11";"11043";"Bouilhonnac";"2000-09-01 16:47:00";10000;10000;0;;;;;;;;;"4";"Naturelle";;;;;""
2000;8215;"2B";"2B314";"Santo-Pietro-di-Tenda";"2000-09-01 17:20:00";100;0;100;;;;;;;;;"1";;;;;;""
2000;7104;"07";"07183";"Pradons";"2000-09-01 17:52:00";10000;10000;0;;;;;;;;;;;;;;;""
2000;8618;"83";"83058";"Flayosc";"2000-09-01 20:45:00";5;5;0;;;;;;;;;"5";"Malveillance";;;;;""
2000;7278;"06";"06023";"Breil-sur-Roya";"2000-09-01 21:21:00";1000;0;1000;;;;;;;;;"1";;;;;;""
2000;8247;"2B";"2B261";"Rogliano";"2000-09-02 00:00:00";10000;0;10000;;;;;;;;;"1";;;;;;""
2000;8218;"2B";"2B298";"Saint-Florent";"2000-09-02 00:00:00";100;0;100;;;;;;;;;"1";;;;;;""
2000;8219;"2B";"2B049";"Calenzana";"2000-09-02 00:00:00";200;0;200;;;;;;;;;"1";;;;;;""
2000;8226;"2B";"2B185";"Oletta";"2000-09-02 00:00:00";4000;0;4000;;;;;;;;;"1";;;;;;""
2000;8626;"83";"83085";"La Motte";"2000-09-02 04:26:00";1000;1000;0;;;;;;;;;"4";;;;;;""
2000;8220;"2B";"2B087";"Cervione";"2000-09-02 09:48:00";30;0;30;;;;;;;;;"1";;;;;;""
2000;8625;"83";"83077";"Méounes-lès-Montrieux";"2000-09-02 10:05:00";40;40;0;;;;;;;;;"3";;;;;;""
2000;8216;"2B";"2B251";"Prunelli-di-Fiumorbo";"2000-09-02 11:02:00";30;0;30;;;;;;;;;"1";;;;;;""
2000;9086;"2A";"2A017";"Appietto";"2000-09-02 12:50:00";100;47;48;0;;;;;;5;;"1";;;;;;""
2000;8217;"2B";"2B096";"Corte";"2000-09-02 12:56:00";500;0;500;;;;;;;;;"1";"Involontaire (travaux)";;;;;""
2000;7151;"34";"34235";"Rosis";"2000-09-02 14:07:00";2000;940;960;0;;;;;;100;;;;;;;;""
2000;8223;"2B";"2B112";"Feliceto";"2000-09-02 18:22:00";40000;0;40000;;;;;;;;;"1";"Malveillance";;;;;""
2000;8224;"2B";"2B112";"Feliceto";"2000-09-02 19:18:00";40000;0;40000;;;;;;;;;"1";"Malveillance";;;;;""
2000;8225;"2B";"2B361";"Zilia";"2000-09-02 19:18:00";150000;0;150000;;;;;;;;;"1";;;;;;""
2000;7279;"06";"06091";"Peille";"2000-09-02 22:30:00";800;0;800;;;;;;;;;"1";;;;;;""
2000;8261;"2B";"2B182";"Occhiatana";"2000-09-03 01:01:00";4260000;0;4260000;;;;;;;;;"1";"Malveillance";;;;;""
2000;8249;"2B";"2B182";"Occhiatana";"2000-09-03 01:01:00";4000000;0;4000000;;;;;;;;;"1";"Malveillance";;;;;""
2000;8227;"2B";"2B049";"Calenzana";"2000-09-03 01:01:00";20000;0;20000;;;;;;;;;"1";;;;;;""
2000;8228;"2B";"2B095";"Corscia";"2000-09-03 01:01:00";30;0;30;;;;;;;;;"1";;;;;;""
2000;7633;"13";"13117";"Vitrolles";"2000-09-03 02:03:00";1000;470;480;0;;;;;;50;;;;;;;;""
2000;8229;"2B";"2B251";"Prunelli-di-Fiumorbo";"2000-09-03 05:10:00";5000;0;5000;;;;;;;;;"1";;;;;;""
2000;8230;"2B";"2B251";"Prunelli-di-Fiumorbo";"2000-09-03 05:10:00";500;0;500;;;;;;;;;"1";;;;;;""
2000;8231;"2B";"2B034";"Belgodère";"2000-09-03 06:20:00";500;0;500;;;;;;;;;"1";;;;;;""
2000;7553;"13";"13118";"Coudoux";"2000-09-03 06:21:00";1000;470;480;0;;;;;;50;;;;;;;;""
2000;8232;"2B";"2B277";"Serra-di-Fiumorbo";"2000-09-03 10:52:00";20000;0;20000;;;;;;;;;"1";;;;;;""
2000;8234;"2B";"2B039";"Bisinchi";"2000-09-03 12:12:00";2500;0;2500;;;;;;;;;"1";;;;;;""
2000;8235;"2B";"2B039";"Bisinchi";"2000-09-03 12:12:00";1000;0;1000;;;;;;;;;"1";;;;;;""
2000;8237;"2B";"2B087";"Cervione";"2000-09-03 12:20:00";1500;0;1500;;;;;;;;;"1";"Malveillance";;;;;""
2000;9087;"2A";"2A271";"Sarrola-Carcopino";"2000-09-03 13:48:00";5000;2350;2400;0;;;;;;250;;"1";"Involontaire (particulier)";;;;;""
2000;8238;"2B";"2B333";"Vallecalle";"2000-09-03 14:00:00";400;0;400;;;;;;;;;"1";"Malveillance";;;;;""
2000;8240;"2B";"2B077";"Castellare-di-Casinca";"2000-09-03 14:12:00";300;0;300;;;;;;;;;"1";;;;;;""
2000;8252;"2B";"2B155";"Matra";"2000-09-03 14:22:00";400;0;400;;;;;;;;;"1";"Malveillance";;;;;""
2000;7280;"06";"06064";"Gattières";"2000-09-03 14:32:00";500;0;500;;;;;;;;;"1";"Involontaire (travaux)";;;;;""
2000;8241;"2B";"2B207";"Penta-di-Casinca";"2000-09-03 14:50:00";3010;0;3010;;;;;;;;;"1";;;;;;""
2000;7312;"84";"84137";"Vaison-la-Romaine";"2000-09-03 14:54:00";1500;0;1500;;;;;;;;;"1";;;;;;""
2000;8243;"2B";"2B050";"Calvi";"2000-09-03 15:45:00";200;0;200;;;;;;;;;"1";;;;;;""
2000;7313;"84";"84038";"Cheval-Blanc";"2000-09-03 16:26:00";30;0;30;;;;;;;;;"1";;;;;;""
2000;9088;"2A";"2A348";"Vico";"2000-09-03 17:11:00";30000;14100;14400;0;;;;;;1500;;"1";"Malveillance";;;;;""
2000;7796;"13";"13055";"Marseille";"2000-09-03 17:26:00";400;0;400;;;;;;;;;;"Malveillance";;;;;""
2000;8245;"2B";"2B084";"Cateri";"2000-09-03 17:51:00";1000;0;1000;;;;;;;;;"1";;;;;;""
2000;7177;"11";"11426";"Villegly";"2000-09-03 18:13:00";5000;2350;2400;0;;;;;;250;;"5";;;;;;""
2000;8653;"83";"83129";"Six-Fours-les-Plages";"2000-09-03 21:01:00";500;500;0;;;;;;;;;"4";"Malveillance";;;;;""
2000;8651;"83";"83048";"La Croix-Valmer";"2000-09-03 21:55:00";500;500;0;;;;;;;;;"4";"Involontaire (particulier)";;;;;""
2000;8652;"83";"83129";"Six-Fours-les-Plages";"2000-09-03 22:39:00";100;100;0;;;;;;;;;"5";"Malveillance";;;;;""
2000;8256;"2B";"2B242";"Poggio-Mezzana";"2000-09-04 00:38:00";400;0;400;;;;;;;;;"1";;;;;;""
2000;8257;"2B";"2B242";"Poggio-Mezzana";"2000-09-04 00:38:00";500;0;500;;;;;;;;;"1";;;;;;""
2000;8457;"13";"13056";"Martigues";"2000-09-04 02:08:00";10000;4700;4800;0;;;;;;500;;;"Malveillance";;;;;""
2000;7281;"06";"06148";"Tourrettes-sur-Loup";"2000-09-04 08:57:00";5000;0;5000;;;;;;;;;"1";"Malveillance";;;;;""
2000;8259;"2B";"2B242";"Poggio-Mezzana";"2000-09-04 09:55:00";500;0;500;;;;;;;;;"1";;;;;;""
2000;9089;"2A";"2A006";"Alata";"2000-09-04 11:12:00";600;282;288;0;;;;;;30;;"1";"Malveillance";;;;;""
2000;8433;"11";"11144";"Fitou";"2000-09-04 11:50:00";300;300;0;;;;;;;;;"4";;;;;;""
2000;9090;"2A";"2A247";"Porto-Vecchio";"2000-09-04 12:59:00";4000;1880;1920;0;;;;;;200;;;;;;;;""
2000;8420;"13";"13055";"Marseille";"2000-09-04 14:05:00";150;0;150;;;;;;;;;;"Malveillance";;;;;""
2000;7284;"06";"06088";"Nice";"2000-09-04 14:41:00";3000;0;3000;;;;;;;;;"1";"Naturelle";;;;;""
2000;7282;"06";"06018";"Biot";"2000-09-04 15:15:00";20;0;20;;;;;;;;;"1";"Malveillance";;;;;""
2000;9092;"2A";"2A349";"Viggianello";"2000-09-04 16:07:00";60000;28200;28800;0;;;;;;3000;;"1";"Involontaire (travaux)";;;;;""
2000;8258;"2B";"2B306";"Santa-Lucia-di-Mercurio";"2000-09-04 16:25:00";1000;0;1000;;;;;;;;;"1";;;;;;""
2000;7190;"34";"34328";"Vendémian";"2000-09-04 17:00:00";150000;0;150000;;;;;;;;;"1";"Malveillance";;;;;""
2000;7620;"13";"13086";"Roquevaire";"2000-09-04 17:21:00";400;188;192;0;;;;;;20;;;"Involontaire (particulier)";;;;;""
2000;8658;"83";"83001";"Les Adrets-de-l'Estérel";"2000-09-04 17:27:00";5;5;0;;;;;;;;;"1";"Involontaire (particulier)";;;;;""
2000;8661;"83";"83058";"Flayosc";"2000-09-04 17:49:00";20;20;0;;;;;;;;;"5";"Malveillance";;;;;""
2000;8667;"83";"83004";"Les Arcs";"2000-09-04 18:28:00";20;20;0;;;;;;;;;"3";"Malveillance";;;;;""
2000;8318;"2B";"2B365";"San-Gavino-di-Fiumorbo";"2000-09-04 18:30:00";137100;0;137100;;;;;;;;;"1";;;;;;""
2000;8262;"2B";"2B124";"Ghisoni";"2000-09-04 18:30:00";40000;40000;0;;;;;;;;;"4";;;;;;""
2000;8458;"13";"13056";"Martigues";"2000-09-04 18:59:00";1500;705;720;0;;;;;;75;;;"Malveillance";;;;;""
2000;9094;"2A";"2A017";"Appietto";"2000-09-04 19:30:00";100;47;48;0;;;;;;5;;;;;;;;""
2000;7300;"84";"84019";"Bollène";"2000-09-04 19:40:00";2000;2000;0;;;;;;;;;"1";;;;;;""
2000;8677;"83";"83101";"Ramatuelle";"2000-09-05 04:18:00";100;100;0;;;;;;;;;"5";"Accidentelle";;;;;""
2000;7718;"30";"30209";"Pujaut";"2000-09-05 12:02:00";15000;7050;7200;0;;;;;;750;;"1";;;;;;""
2000;7283;"07";"07327";"Uzer";"2000-09-05 12:18:00";15000;0;15000;;;;;;;;;"1";;;;;;""
2000;9095;"2A";"2A004";"Ajaccio";"2000-09-05 12:21:00";100;47;48;0;;;;;;5;;"1";"Malveillance";;;;;""
